,ID,name,age,sex,breed,date_found,adoptable_from,posted,color,coat,size,neutered,housebroken,likes_people,likes_children,get_along_males,get_along_females,get_along_cats,keep_in
1930,156,Yella,8.17,female,Unknown Mix,5/1/12,5/1/12,10/2/12,yellow-brown,short,medium,no,,yes,Maybe?,yes,yes,,
1931,150,Blacky,7.92,male,Unknown Mix,9/1/12,9/1/12,10/2/12,black,short,medium,no,yes,yes,yes,,,,
1932,19,Mázli,9.17,male,Unknown Mix,9/10/12,9/10/12,10/4/12,white,wirehaired,medium,,,,Maybe?,,,,
1933,141,Morzsi,19.42,male,Unknown Mix,1/1/11,1/1/11,10/2/12,brown,short,medium,no,,yes,yes,,,,
1934,161,Alexa,13.92,female,Unknown Mix,1/1/11,1/1/11,10/2/12,gray and black,wirehaired,medium,no,,yes,yes,,,,
1935,157,Holly,15.92,female,Unknown Mix,1/1/12,1/1/12,10/2/12,saddle back,short,medium,no,,yes,Maybe?,yes,,,
1936,143,Eva,8.75,female,Unknown Mix,4/1/12,4/1/12,10/2/12,golden,short,medium,no,,,Maybe?,,,,
1937,175,Guy,9.17,male,Unknown Mix,1/1/12,1/1/12,10/3/12,brown,short,medium,no,,yes,yes,yes,yes,,
1938,132,Sprite,9.33,female,Unknown Mix,6/1/11,6/1/11,10/2/12,yellow-brown,wirehaired,medium,no,,yes,Maybe?,yes,yes,,
1939,174,Picholo,7.58,male,Puli Mix,8/1/12,8/1/12,10/3/12,black,short,small,no,,yes,Maybe?,,,,
1940,123,Jackson,11.17,male,Unknown Mix,1/1/10,1/1/10,10/2/12,white,short,medium,no,,yes,Maybe?,,,,
1941,120,Hedda,14.92,female,Dachshund Mix,1/1/07,1/1/07,10/2/12,black,short,small,no,,yes,Maybe?,yes,yes,,
1942,121,Ramszesz,10.75,male,Unknown Mix,1/1/11,1/1/11,10/2/12,black and brown,short,medium,no,,yes,Maybe?,,,,
1943,122,Scuba,9.83,male,Unknown Mix,1/1/11,1/1/11,10/2/12,yellow-brown,short,medium,no,,yes,Maybe?,,,,
1944,113,Cale,9.42,female,Unknown Mix,1/1/11,1/1/11,10/2/12,golden,short,medium,no,,yes,Maybe?,yes,,,
1945,118,Csöpi,12.92,female,Dachshund Mix,1/1/08,1/1/08,10/2/12,black,short,small,no,,yes,Maybe?,yes,yes,,
1946,115,Buck,8.58,male,Unknown Mix,1/1/12,1/1/12,10/2/12,black,short,medium,no,,yes,Maybe?,,,,
1947,100,Nico,12.75,male,Unknown Mix,1/1/08,1/1/08,10/2/12,brown,short,medium,no,,,Maybe?,,,,
1948,101,Topi,13.92,male,Unknown Mix,1/1/08,1/1/08,10/2/12,black and brown,short,medium,no,,yes,Maybe?,yes,yes,,
1949,117,Bono,8.58,male,Unknown Mix,1/1/12,1/1/12,10/2/12,black,short,medium,no,,yes,Maybe?,,,,
1950,105,Big Ben,10.75,male,Unknown Mix,1/1/10,1/1/10,10/2/12,black,short,large,no,,yes,Maybe?,yes,yes,,
1951,109,Balu,10.75,male,Unknown Mix,1/1/10,1/1/10,10/2/12,brown,medium,medium,no,,,Maybe?,,,,
1952,108,Max,14.92,male,German Shepherd Dog Mix,1/1/07,1/1/07,10/2/12,sable,short,medium,no,,yes,Maybe?,,,,
1953,114,Zelda,9.58,female,Unknown Mix,1/1/11,1/1/11,10/2/12,black and brown,short,medium,no,,yes,Maybe?,yes,yes,,
1954,99,Mózes,11.92,male,Mudi Mix,1/1/09,1/1/09,10/2/12,gray,medium,medium,,,yes,Maybe?,yes,yes,,
1955,104,Junior,13.75,male,Labrador Retriever Mix,1/1/08,1/1/08,10/2/12,black,short,large,no,,yes,Maybe?,yes,yes,,
1956,119,Brownie,9.58,male,Unknown Mix,1/1/11,1/1/11,10/2/12,brown,medium,medium,no,,yes,Maybe?,,,,
1957,112,Zeusz,14.92,male,Unknown Mix,1/1/07,1/1/07,10/2/12,golden,short,medium,no,,yes,Maybe?,,,,
1958,110,Csufi,11.75,male,Unknown Mix,1/1/09,1/1/09,10/2/12,golden,medium,medium,no,,yes,Maybe?,yes,yes,,
1959,106,Negro,10.75,male,Unknown Mix,1/1/10,1/1/10,10/2/12,black and brown,short,medium,no,,yes,Maybe?,yes,yes,,
1960,85,Ilma,12.92,female,Unknown Mix,1/1/09,1/1/09,10/2/12,brown,short,medium,no,,,Maybe?,,,,
1961,77,Mara,13.75,female,Schnauzer Mix,1/1/09,1/1/09,10/2/12,sable,wirehaired,large,no,,yes,Maybe?,yes,yes,,
1962,63,Tarka,11.83,female,Unknown Mix,2/28/11,2/28/11,10/2/12,brown and white,wirehaired,medium,no,,yes,Maybe?,,,,
1963,94,Mufi,12.92,male,Unknown Mix,1/1/09,1/1/09,10/2/12,gray,medium,large,no,,yes,Maybe?,,,,
1964,97,Afir,13.92,male,Unknown Mix,1/1/07,1/1/07,10/2/12,black and brown,short,medium,no,,yes,Maybe?,,,,
1965,81,Gigi,12.75,female,Unknown Mix,1/1/10,1/1/10,10/2/12,black and white,short,medium,no,,yes,Maybe?,,,,
1966,93,Negro,12.92,male,Unknown Mix,1/1/09,1/1/09,10/2/12,black,short,medium,no,,yes,Maybe?,,,,
1967,74,Szemi,12.92,male,Unknown Mix,8/2/11,8/2/11,10/2/12,sable,short,medium,no,,,Maybe?,yes,yes,,both flat and garden
1968,73,Avis,8.83,male,Unknown Mix,5/17/11,5/17/11,10/2/12,black,short,medium,no,,yes,Maybe?,yes,yes,,
1969,66,Satin,9.92,female,Unknown Mix,3/1/11,3/1/11,10/2/12,black,short,medium,no,,yes,Maybe?,yes,yes,,
1970,61,Teddy,17.92,male,Unknown Mix,2/14/11,2/14/11,10/2/12,tricolor,medium,medium,no,,yes,Maybe?,,,,
1971,62,Rheno,14.92,male,German Shepherd Dog,2/12/11,2/12/11,10/2/12,sable,medium,medium,no,,,Maybe?,,,,
1972,98,Pepe,13.92,male,Unknown Mix,1/1/08,1/1/08,10/2/12,brown,short,medium,no,,yes,Maybe?,yes,yes,,
1973,86,Benita,12.75,female,Unknown Mix,1/1/10,1/1/10,10/2/12,black and brown,short,medium,no,,yes,yes,yes,yes,,
1974,72,Merlin,13.92,male,Puli Mix,5/12/11,5/12/11,10/2/12,gray,medium,medium,no,,,Maybe?,,,,
1975,65,Nyakigláb,12.33,female,Unknown Mix,2/28/11,2/28/11,10/2/12,black,short,medium,no,,,Maybe?,,,no,both flat and garden
1976,90,Foehna,10.92,female,Dachshund Mix,1/1/11,1/1/11,10/2/12,sable,short,medium,no,,yes,Maybe?,yes,yes,,
1977,69,Axle,10.33,male,Unknown Mix,4/1/11,4/1/11,10/2/12,black and brown,medium,medium,no,,,Maybe?,,,,
1978,84,Bogyó,11.92,female,Dachshund Mix,1/1/09,1/1/09,10/2/12,black and brown,short,medium,,,yes,Maybe?,,,,
1979,87,np.nana,11.92,female,German Shepherd Dog Mix,1/1/10,1/1/10,10/2/12,brown,short,medium,no,,,Maybe?,yes,yes,,
1980,59,Margret,11.92,female,Unknown Mix,1/20/11,1/20/11,10/2/12,black and brown,short,medium,no,,yes,Maybe?,,,,
1981,56,Tódor,12.92,male,Unknown Mix,10/20/08,10/20/08,10/2/12,sable,wirehaired,medium,no,,yes,Maybe?,,,,
1982,50,Sera,8.83,female,Vizsla Mix,7/22/11,7/22/11,10/2/12,black,short,medium,,,,Maybe?,,,,
1983,847,Ada,7.5,male,Mudi Mix,8/31/12,8/31/12,9/30/12,black,medium,medium,,,yes,Maybe?,,,yes,
1984,549,Rozsdi,17.33,male,Unknown Mix,8/7/11,8/7/11,9/12/12,red,long,medium,yes,,yes,Maybe?,yes,yes,,garden
1985,553,Rafael,12.33,male,Unknown Mix,8/7/11,8/7/11,9/12/12,black and brown,short,medium,yes,,,Maybe?,,,,
1986,53,Rudi,10.08,male,Unknown Mix,1/1/11,1/1/11,10/2/12,black,short,medium,no,,yes,Maybe?,yes,yes,,
1987,425,Sába,9.92,female,Unknown Mix,6/8/12,9/30/12,9/18/12,brown,short,large,,,yes,yes,yes,yes,,both flat and garden
1988,54,Moody,8.75,female,German Shepherd Dog Mix,6/9/11,6/9/11,10/2/12,black and brown,short,medium,no,,yes,yes,,,,
1989,1778,Vili,11.17,male,Caucasian Ovtcharka Mix,9/27/12,9/27/12,10/1/12,gray,medium,large,no,,yes,yes,,yes,,garden
1990,52,Muki,10.92,male,Unknown Mix,1/25/10,1/25/10,10/2/12,black,medium,medium,no,,yes,Maybe?,yes,yes,,
1991,599,Borisz,12.25,male,Unknown Mix,8/7/11,8/7/11,9/13/12,yellow-brown,short,medium,yes,,,Maybe?,,,,
1992,60,Freja,14.92,female,Unknown Mix,1/20/11,1/20/11,10/2/12,brown,short,medium,no,,,Maybe?,,,,
1993,43,Dalton/Topi,11.92,male,Rottweiler,1/1/09,1/1/09,10/2/12,black and brown,short,medium,no,,yes,Maybe?,,,,
1994,535,Morcos,12.92,male,Unknown Mix,12/24/11,12/24/11,9/12/12,black and brown,short,large,no,,,Maybe?,,,,
1995,592,Diego,10.25,male,Unknown Mix,8/7/11,8/7/11,9/13/12,black and brown,wirehaired,small,yes,,,Maybe?,,,,
1996,593,Démon,19.25,male,Unknown Mix,8/7/11,8/7/11,9/13/12,black,long,medium,no,,,Maybe?,,,,
1997,552,Réka,12.33,female,Unknown Mix,8/7/11,8/7/11,9/12/12,black and brown,short,medium,no,,,Maybe?,,,,
1998,601,Bella,19.25,female,Unknown Mix,8/7/11,8/7/11,9/13/12,black and brown,short,large,no,,,Maybe?,,,,
1999,602,Áron,11.25,male,Unknown Mix,8/5/11,8/5/11,9/13/12,black,wirehaired,small,yes,,,Maybe?,,,,
2000,47,,10.25,male,German Shepherd Dog Mix,8/5/12,8/5/12,8/27/12,sable,medium,large,,,yes,yes,,,,garden
2001,49,Suzy,12.25,female,Unknown Mix,8/28/12,8/28/12,9/5/12,sable,short,medium,,,yes,yes,,,,garden
2002,423,Rezeda,7.75,female,German Shepherd Dog Mix,8/21/12,9/30/12,9/11/12,sable,short,medium,,,yes,yes,yes,yes,,both flat and garden
2003,108,Ruci,8.25,male,Unknown Mix,8/20/12,8/20/12,9/12/12,wild boar,wirehaired,small,,,yes,yes,,,,
2004,493,Zsuzsi Baba,7.67,female,Terrier Mix,4/23/12,4/23/12,8/30/12,black and brown,short,medium,no,,yes,yes,yes,yes,,both flat and garden
2005,419,Matula,13.33,male,"Puli, Pumi Mix",8/11/12,9/20/12,9/1/12,gray,long,medium,,yes,yes,yes,yes,yes,,both flat and garden
2006,40,,16.25,male,Rottweiler Mix,7/16/12,7/16/12,8/27/12,black,short,large,,,,Maybe?,,,,garden
2007,111,Gida,8.08,female,Mudi,8/30/12,8/30/12,9/12/12,black,medium,medium,,,yes,Maybe?,,,,
2008,839,Roki,8.92,male,Dachshund Mix,7/30/12,7/30/12,9/2/12,yellow-brown,short,small,yes,,,Maybe?,,,,
2009,418,Cikó,13.33,female,Unknown Mix,7/26/12,9/10/12,8/27/12,brown,short,small,,yes,yes,yes,yes,yes,,both flat and garden
2010,51,Lusy,11.25,female,Unknown Mix,8/28/12,8/28/12,9/5/12,brown,short,medium,,,,Maybe?,,,,
2011,42,,10.25,female,Vizsla Mix,7/30/12,7/30/12,8/27/12,brown,medium,large,,,,Maybe?,,,,
2012,502,Drazsé,11.25,female,Unknown Mix,3/6/10,3/6/10,9/9/12,spotty,short,medium,yes,,yes,Maybe?,yes,,,both flat and garden
2013,50,Bátor,16.25,male,Labrador Retriever Mix,8/21/12,8/21/12,9/5/12,white,short,large,,,yes,yes,yes,yes,yes,garden
2014,840,Dodó,11.92,male,Labrador Retriever Mix,9/19/11,9/19/11,9/2/12,black,medium,large,yes,,yes,Maybe?,yes,yes,,both flat and garden
2015,48,Matyi K,7.58,male,Puli Mix,8/31/12,8/31/12,9/5/12,black and white,medium,medium,,,yes,yes,,,,garden
2016,110,Boci,8.08,female,Mudi,8/30/12,8/30/12,9/12/12,black and white,medium,medium,,,yes,Maybe?,,,,
2017,41,,16.25,female,Rottweiler Mix,7/16/12,7/16/12,8/27/12,black,short,large,,,,Maybe?,,,,garden
2018,43,,8.75,male,German Shepherd Dog Mix,8/3/12,8/3/12,8/27/12,black,medium,medium,,,,Maybe?,,,,both flat and garden
2019,106,Kubu,9.25,male,Unknown Mix,8/11/12,8/11/12,9/12/12,tricolor,short,medium,,,yes,Maybe?,,,,
2020,30,Mutyi,12.25,male,Dachshund Mix,5/8/12,5/8/12,8/17/12,brown,short,small,yes,,yes,yes,,,,both flat and garden
2021,14,Huba,10.25,male,Unknown Mix,8/20/12,8/20/12,8/26/12,white,medium,medium,,,,Maybe?,,,,
2022,31,,11.25,female,Puli Mix,4/23/12,4/23/12,8/27/12,black,medium,medium,,,yes,Maybe?,,,,garden
2023,39,Rosso K,7.5,male,Rottweiler Mix,8/14/12,8/14/12,8/27/12,black and brown,short,small,,,yes,yes,,,,
2024,33,Kuli K,7.83,male,Puli Mix,6/4/12,6/4/12,8/27/12,gray,medium,medium,,,yes,yes,,,,garden
2025,405,Suska,7.67,female,Unknown Mix,6/8/12,8/30/12,8/26/12,red,short,medium,,,yes,yes,yes,yes,,both flat and garden
2026,16,Buksi,8.25,male,Unknown Mix,8/20/12,8/20/12,8/26/12,black and brown,short,medium,,,,Maybe?,,,,
2027,490,Hosszú Baba,7.42,male,Unknown Mix,7/15/12,7/15/12,8/24/12,white,short,small,no,,yes,Maybe?,,,,
2028,32,,9.25,female,Unknown Mix,5/11/12,5/11/12,8/27/12,black and white,medium,medium,,,yes,yes,,,,garden
2029,38,K,7.58,female,Unknown Mix,7/13/12,7/13/12,8/27/12,brown and white,short,small,,,yes,yes,,,,both flat and garden
2030,37,,11.25,female,Unknown Mix,7/12/12,7/12/12,8/27/12,black,short,medium,,,yes,yes,,,,both flat and garden
2031,411,Serpa,7.67,male,Unknown Mix,6/8/12,8/30/12,8/26/12,striped,short,medium,,,yes,yes,yes,yes,,both flat and garden
2032,35,K,7.92,male,Unknown Mix,6/18/12,6/18/12,8/27/12,black,short,medium,,,yes,yes,,,,
2033,413,Sádi,7.67,male,Unknown Mix,6/8/12,8/30/12,8/26/12,striped,short,medium,,,yes,yes,yes,yes,,both flat and garden
2034,36,K,8.25,male,Unknown Mix,7/6/12,7/6/12,8/27/12,black,short,medium,,,yes,Maybe?,,,,both flat and garden
2035,409,Sanda,7.67,female,Unknown Mix,6/8/12,8/30/12,8/26/12,brown,short,medium,,,,Maybe?,,,,
2036,406,Spárga,7.67,female,Unknown Mix,6/8/12,8/30/12,8/26/12,yellow-brown,short,medium,,,yes,yes,yes,yes,,both flat and garden
2037,407,Snidling,7.67,female,Unknown Mix,6/8/12,8/30/12,8/26/12,striped,short,medium,,yes,yes,yes,yes,yes,,both flat and garden
2038,408,Sedre,7.67,female,Unknown Mix,6/8/12,8/30/12,8/26/12,yellow-brown,short,medium,,,yes,yes,yes,yes,,both flat and garden
2039,34,,9.25,male,Unknown Mix,6/12/12,6/12/12,8/27/12,brown,short,medium,,,,Maybe?,,,,garden
2040,13,Rocky,9.25,female,Greyhound Mix,7/4/12,7/4/12,8/17/12,brown,short,large,,,yes,yes,,,,garden
2041,27,Fincsi,8.25,female,Unknown Mix,6/5/12,6/5/12,8/17/12,sable,medium,medium,,,yes,yes,,,,garden
2042,25,Csengi,9.25,male,Unknown Mix,6/8/12,6/8/12,8/17/12,brown,short,medium,yes,,yes,yes,,,,garden
2043,29,Bosco,11.25,male,Fox Terrier Mix,5/19/12,5/19/12,8/17/12,black and white,short,small,yes,,,Maybe?,,,,
2044,15,Lédy,10.25,female,Staffordshire Terrier,6/29/12,6/29/12,8/17/12,black and white,short,medium,yes,,yes,yes,,,,garden
2045,18,Vándor,9.25,male,Unknown Mix,6/24/12,6/24/12,8/17/12,black and white,medium,small,yes,,,Maybe?,,,,
2046,26,Bambi,9.25,female,Dachshund Mix,6/6/12,6/6/12,8/17/12,brown,short,medium,,,yes,yes,yes,yes,yes,garden
2047,17,Kormi,9.25,female,Dachshund Mix,6/26/12,6/26/12,8/17/12,sable,short,small,,,yes,yes,,,,both flat and garden
2048,28,Mucus,9.25,female,Unknown Mix,5/25/12,5/25/12,8/17/12,brown,short,large,,,yes,yes,,,,both flat and garden
2049,22,Hektor,13.25,male,German Shepherd Dog Mix,6/15/12,6/15/12,8/17/12,sable,medium,medium,yes,,yes,yes,,,,garden
2050,10,Fecó,9.25,male,Fox Terrier Mix,7/15/12,7/15/12,8/17/12,tricolor,short,medium,yes,,yes,yes,,,,both flat and garden
2051,21,,10.25,female,Great Pyrenees Mix,6/15/12,6/15/12,8/17/12,gray and white,medium,medium,,,,Maybe?,,,,
2052,12,Mente,10.25,male,Mudi Mix,7/10/12,7/10/12,8/17/12,black,medium,large,yes,,yes,yes,,,,both flat and garden
2053,9,Fido,10.25,male,Fox Terrier Mix,7/15/12,7/15/12,8/17/12,tricolor,short,medium,yes,,yes,yes,,,,both flat and garden
2054,16,Cimbi,8.25,male,Rottweiler Mix,6/29/12,6/29/12,8/17/12,sable,short,medium,yes,,,Maybe?,,,,garden
2055,20,,10.25,female,Unknown Mix,6/15/12,6/15/12,8/17/12,saddle back,medium,medium,,,,Maybe?,,,,
2056,14,Boglárka,8.67,female,Unknown Mix,7/4/12,7/4/12,8/17/12,black and white,medium,small,,,yes,yes,,,,both flat and garden
2057,23,Mörfi,9.25,male,Pinscher Mix,6/14/12,6/14/12,8/17/12,brown,short,small,yes,,,Maybe?,,,,
2058,24,Max,14.25,male,Dachshund Mix,6/14/12,6/14/12,8/17/12,brown,short,small,yes,,yes,yes,,,,both flat and garden
2059,19,Maci,19.25,male,Unknown Mix,6/20/12,6/20/12,8/17/12,white,medium,medium,,,yes,yes,,,,both flat and garden
2060,85,Maszat,9.08,male,Unknown Mix,5/1/11,5/1/11,8/9/12,wild boar,medium,medium,,,,Maybe?,,yes,,
2061,93,Bleki,9.75,female,Unknown Mix,5/1/10,5/1/10,8/10/12,black,short,medium,yes,,,Maybe?,,,,
